cod_ine,id_candidato,dist_m
4625005017.0,J1_0016,1213.95
4625005017.0,J2E_0098,1220.24
4625005017.0,J2E_0501,1221.35
4625005017.0,J2E_0714,1224.68
4625005017.0,J1_0064,1225.17
4625005017.0,J2E_0608,1228.23
4625005017.0,J2E_0137,1228.77
4625005017.0,J2E_0189,1231.1
4625005017.0,J2E_0188,1231.56
4625005017.0,J2E_0513,1232.4
4625005017.0,J2E_0004,1237.47
4625005017.0,J2E_0307,1243.13
4625005017.0,J2E_0720,1245.07
4625005017.0,J2E_0264,1247.15
4625005017.0,J2E_0313,1253.05
4625005017.0,J2E_0716,1253.93
4625005017.0,J2E_0209,1254.14
4625005017.0,J2E_0085,1256.64
4625005017.0,J2E_0097,1256.65
4625005017.0,J2E_0096,1257.46
4625005017.0,J2E_0544,1259.88
4625005017.0,J2E_0715,1271.61
4625005017.0,J2E_0375,1279.01
4625005017.0,J2E_0099,1282.11
4625005017.0,J2E_0623,1287.39
4625005017.0,J2E_0078,1287.86
4625005017.0,J2V_0213,1288.31
4625005017.0,J2E_0174,1288.59
4625005017.0,J2E_0552,1288.6
4625005017.0,J2E_0607,1303.29
4625005017.0,J2V_0285,1303.61
4625005017.0,J1_0045,1308.61
4625005017.0,J1_0056,1308.61
4625005017.0,J2E_0050,1308.61
4625005017.0,J2E_0079,1310.01
4625005017.0,J2E_0438,1310.01
4625005017.0,J2E_0008,1310.9
4625005017.0,J2E_0282,1312.94
4625005017.0,J2E_0710,1316.7
4625005017.0,J2E_0553,1318.43
4625005017.0,J2E_0750,1319.32
4625005017.0,J2E_0048,1319.39
4625005017.0,J2V_0205,1320.89
4625005017.0,J2E_0721,1324.02
4625005017.0,J2E_0284,1343.28
4625005017.0,J2E_0206,1347.13
4625005017.0,J1_0074,1348.12
4625005017.0,J2E_0571,1351.45
4625005017.0,J2E_0590,1360.46
4625005017.0,J2E_0342,1360.88
4625005017.0,J1_0059,1363.63
4625005017.0,J2E_0752,1369.15
4625005017.0,J2E_0339,1372.4
4625005017.0,J1_0068,1376.8
4625005017.0,J2E_0518,1383.14
4625005017.0,J2E_0751,1383.49
4625005017.0,J2E_0439,1385.7
4625005017.0,J1_0107,1386.23
4625005017.0,J2E_0168,1392.54
4625005017.0,J2E_0095,1396.6
4625005017.0,J2E_0558,1413.4
4625005017.0,J2E_0566,1422.15
4625005017.0,J2E_0527,1427.35
4625005017.0,J2E_0545,1435.06
4625005017.0,J2E_0047,1437.86
4625005017.0,J2E_0711,1443.96
4625005017.0,J2E_0332,1447.12
4625005017.0,J2E_0511,1447.61
4625005017.0,J2V_0294,1452.69
4625005017.0,J2E_0528,1462.24
4625005017.0,J2E_0609,1465.44
4625005017.0,J2E_0446,1466.99
4625005017.0,J2E_0709,1470.28
4625005017.0,J2E_0218,1478.7
4625005017.0,J2E_0335,1480.76
4625005017.0,J2V_0191,1489.9
4625005017.0,J2E_0591,1490.72
4625005017.0,J2E_0288,1497.89
4625005018.0,J2V_0227,93.07
4625005018.0,J2E_0366,172.04
4625005018.0,J2E_0365,250.88
4625005018.0,J2V_0219,250.88
4625005018.0,J2E_0561,348.07
4625005018.0,J1_0049,355.49
4625005018.0,J2E_0280,365.99
4625005018.0,J2E_0177,419.27
4625005018.0,J1_0101,424.46
4625005018.0,J1_0140,424.46
4625005018.0,J2E_0725,436.14
4625005018.0,J2E_0155,442.92
4625005018.0,J2E_0290,466.23
4625005018.0,J2E_0014,497.17
4625005018.0,J2E_0618,497.17
4625005018.0,J2E_0712,568.97
4625005018.0,J2E_0179,586.05
4625005018.0,J2V_0231,598.73
4625005018.0,J2E_0726,618.49
4625005018.0,J2E_0727,624.41
4625005018.0,J2E_0291,624.53
4625005018.0,J2E_0586,638.31
4625005018.0,J2E_0714,669.32
4625005018.0,J2E_0283,678.71
4625005018.0,J2E_0717,712.44
4625005018.0,J2E_0080,726.82
4625005018.0,J1_0092,737.15
4625005018.0,J1_0132,741.41
4625005018.0,J2E_0572,742.55
4625005018.0,J2E_0720,747.36
4625005018.0,J1_0032,754.3
4625005018.0,J2E_0716,773.23
4625005018.0,J2E_0715,790.91
4625005018.0,J2E_0079,791.08
4625005018.0,J2E_0438,791.08
4625005018.0,J2E_0724,792.47
4625005018.0,J2E_0555,794.72
4625005018.0,J2E_0590,805.1
4625005018.0,J2E_0078,807.15
4625005018.0,J2E_0721,818.63
4625005018.0,J2E_0220,826.03
4625005018.0,J2E_0710,835.99
4625005018.0,J2V_0202,862.1
4625005018.0,J2E_0284,862.58
4625005018.0,J2E_0608,863.68
4625005018.0,J2V_0235,865.8
4625005018.0,J2E_0282,871.07
4625005018.0,J2E_0343,873.24
4625005018.0,J2E_0547,881.85
4625005018.0,J2V_0261,897.97
4625005018.0,J2E_0367,904.47
4625005018.0,J2E_0439,904.99
4625005018.0,J1_0053,920.04
4625005018.0,J2E_0182,929.33
4625005018.0,J2E_0288,942.53
4625005018.0,J2E_0049,949.54
4625005018.0,J2E_0607,953.12
4625005018.0,J2E_0548,954.76
4625005018.0,J1_0091,959.83
4625005018.0,J2E_0711,963.26
4625005018.0,J1_0012,965.49
4625005018.0,J1_0004,970.52
4625005018.0,J2E_0334,970.52
4625005018.0,J2E_0319,972.81
4625005018.0,J1_0051,987.62
4625005018.0,J2E_0709,989.57
4625005018.0,J2V_0285,991.94
4625005018.0,J2V_0230,999.43
4625005018.0,J2E_0446,1002.59
4625005018.0,J2E_0289,1011.38
4625005018.0,J2E_0108,1034.25
4625005018.0,J2E_0569,1040.91
4625005018.0,J2V_0191,1041.83
4625005018.0,J2E_0546,1044.41
4625005018.0,J2V_0210,1046.15
4625005018.0,J2E_0520,1049.83
4625005018.0,J2E_0591,1065.83
4625005018.0,J2E_0447,1071.23
4625005018.0,J2E_0106,1079.55
4625005018.0,J2E_0229,1080.7
4625005018.0,J2E_0708,1082.99
4625005018.0,J2E_0231,1088.84
4625005018.0,J2E_0718,1090.49
4625005018.0,J1_0046,1098.99
4625005018.0,J2E_0324,1098.99
4625005018.0,J2E_0719,1106.64
4625005018.0,J0_12,1108.81
4625005018.0,J2V_0176,1113.1
4625005018.0,J2E_0105,1115.39
4625005018.0,J2E_0329,1118.77
4625005018.0,J2E_0041,1121.61
4625005018.0,J2E_0782,1123.29
4625005018.0,J2E_0603,1125.35
4625005018.0,J2E_0208,1139.51
4625005018.0,J2E_0441,1141.04
4625005018.0,J2E_0624,1141.16
4625005018.0,J2E_0230,1153.47
4625005018.0,J2E_0564,1153.47
4625005018.0,J2E_0104,1155.28
4625005018.0,J2E_0101,1158.27
4625005018.0,J2E_0779,1158.27
4625005018.0,J2E_0226,1158.8
4625005018.0,J2E_0045,1167.59
4625005018.0,J2E_0523,1172.52
4625005018.0,J2E_0542,1172.88
4625005018.0,J1_0143,1174.03
4625005018.0,J2E_0333,1174.03
4625005018.0,J2E_0541,1179.98
4625005018.0,J2E_0163,1180.9
4625005018.0,J1_0000,1183.24
4625005018.0,J2E_0144,1183.34
4625005018.0,J2E_0511,1184.35
4625005018.0,J1_0009,1188.34
4625005018.0,J2E_0315,1188.34
4625005018.0,J2E_0540,1188.34
4625005018.0,J2E_0440,1197.48
4625005018.0,J2V_0198,1197.48
4625005018.0,J2E_0609,1202.19
4625005018.0,J2E_0475,1206.33
4625005018.0,J2V_0272,1206.33
4625005018.0,J2E_0565,1207.97
4625005018.0,J2E_0325,1209.77
4625005018.0,J2E_0707,1211.32
4625005018.0,J2E_0321,1222.6
4625005018.0,J2E_0042,1227.69
4625005018.0,J2E_0018,1227.72
4625005018.0,J2E_0323,1233.4
4625005018.0,J1_0116,1235.39
4625005018.0,J2E_0044,1245.75
4625005018.0,J1_0061,1246.09
4625005018.0,J2E_0107,1246.69
4625005018.0,J2E_0213,1252.75
4625005018.0,J2E_0281,1253.61
4625005018.0,J2E_0780,1258.7
4625005018.0,J2E_0052,1272.1
4625005018.0,J1_0018,1275.1
4625005018.0,J2E_0003,1279.44
4625005018.0,J1_0003,1292.37
4625005018.0,J2E_0316,1292.37
4625005018.0,J2E_0235,1294.86
4625005018.0,J2E_0503,1296.19
4625005018.0,J2E_0643,1298.13
4625005018.0,J2E_0043,1298.98
4625005018.0,J2E_0306,1302.07
4625005018.0,J2E_0445,1305.33
4625005018.0,J2V_0175,1305.33
4625005018.0,J2E_0035,1305.58
4625005018.0,J1_0118,1307.89
4625005018.0,J1_0084,1310.71
4625005018.0,J2E_0024,1313.79
4625005018.0,J2E_0214,1316.13
4625005018.0,J2E_0322,1317.67
4625005018.0,J2E_0219,1325.48
4625005018.0,J2E_0513,1330.07
4625005018.0,J1_0096,1335.88
4625005018.0,J2E_0212,1345.72
4625005018.0,J2E_0621,1345.72
4625005018.0,J2E_0286,1347.63
4625005018.0,J2E_0444,1352.84
4625005018.0,J2E_0215,1353.3
4625005018.0,J1_0107,1368.86
4625005018.0,J2E_0046,1373.49
4625005018.0,J2E_0314,1373.49
4625005018.0,J2E_0442,1376.1
4625005018.0,J1_0086,1376.59
4625005018.0,J2E_0103,1379.39
4625005018.0,J2E_0783,1379.39
4625005018.0,J2E_0784,1379.39
4625005018.0,J2E_0100,1384.79
4625005018.0,J1_0011,1389.9
4625005018.0,J2E_0436,1391.94
4625005018.0,J1_0062,1400.73
4625005018.0,J2E_0560,1400.73
4625005018.0,J1_0028,1400.81
4625005018.0,J2E_0172,1400.81
4625005018.0,J2E_0240,1409.4
4625005018.0,J2E_0007,1413.62
4625005018.0,J2E_0553,1416.11
4625005018.0,J2E_0061,1419.28
4625005018.0,J2E_0186,1419.46
4625005018.0,J2E_0211,1419.46
4625005018.0,J1_0117,1421.12
4625005018.0,J2E_0274,1423.56
4625005018.0,J2E_0207,1432.85
4625005018.0,J2E_0625,1432.85
4625005018.0,J2E_0216,1436.82
4625005018.0,J2E_0502,1437.44
4625005018.0,J2E_0551,1437.63
4625005018.0,J2E_0752,1443.37
4625005018.0,J2E_0604,1449.48
4625005018.0,J2E_0217,1450.48
4625005018.0,J2E_0287,1456.09
4625005018.0,J2E_0210,1456.59
4625005018.0,J2E_0610,1456.91
4625005018.0,J1_0037,1457.93
4625005018.0,J2E_0307,1458.19
4625005018.0,J2E_0187,1461.29
4625005018.0,J2E_0175,1463.35
4625005018.0,J2E_0745,1465.84
4625005018.0,J0_16,1466.08
4625005018.0,J2E_0313,1468.11
4625005018.0,J1_0006,1468.25
4625005018.0,J1_0021,1471.91
4625005018.0,J2V_0189,1478.1
4625005018.0,J2E_0723,1478.84
4625005018.0,J2E_0180,1480.29
4625005018.0,J2E_0154,1481.52
4625005018.0,J2E_0552,1486.58
4625005018.0,J2E_0137,1486.86
4625005018.0,J2E_0102,1486.92
4625005018.0,J2E_0188,1489.65
4625005018.0,J2V_0205,1490.08
4625005018.0,J2E_0004,1495.56
4625005021.0,J2V_0191,271.08
4625005021.0,J2E_0446,365.3
4625005021.0,J2E_0290,385.67
4625005021.0,J2E_0018,456.97
4625005021.0,J2V_0202,501.31
4625005021.0,J2E_0720,505.03
4625005021.0,J2E_0365,570.8
4625005021.0,J2V_0219,570.8
4625005021.0,J2E_0035,577.97
4625005021.0,J2E_0007,612.9
4625005021.0,J1_0117,620.39
4625005021.0,J2E_0445,651.83
4625005021.0,J2V_0175,651.83
4625005021.0,J2E_0024,660.29
4625005021.0,J2E_0721,660.35
4625005021.0,J2E_0180,679.57
4625005021.0,J2E_0155,680.14
4625005021.0,J2E_0444,699.34
4625005021.0,J2E_0714,703.35
4625005021.0,J1_0053,709.89
4625005021.0,J2E_0014,715.98
4625005021.0,J2E_0618,715.98
4625005021.0,J1_0101,751.1
4625005021.0,J1_0140,751.1
4625005021.0,J2E_0712,752.08
4625005021.0,J0_00,769.3
4625005021.0,J0_09,786.1
4625005021.0,J2E_0703,803.26
4625005021.0,J2E_0701,805.55
4625005021.0,J2V_0227,807.62
4625005021.0,J2E_0717,814.08
4625005021.0,J2V_0145,828.44
4625005021.0,J2E_0079,829.52
4625005021.0,J2E_0438,829.52
4625005021.0,J2E_0274,829.99
4625005021.0,J2E_0590,843.55
4625005021.0,J2E_0283,846.48
4625005021.0,J2E_0132,855.27
4625005021.0,J2E_0177,856.7
4625005021.0,J2E_0602,867.42
4625005021.0,J2V_0176,879.55
4625005021.0,J2E_0441,891.09
4625005021.0,J2E_0586,893.8
4625005021.0,J1_0138,900.95
4625005021.0,J2E_0366,913.93
4625005021.0,J2E_0716,915.46
4625005021.0,J2E_0023,920.66
4625005021.0,J2E_0724,932.42
4625005021.0,J2E_0715,932.91
4625005021.0,J2E_0319,933.96
4625005021.0,J2V_0210,935.71
4625005021.0,J2E_0702,940.17
4625005021.0,J1_0091,948.11
4625005021.0,J2E_0078,949.39
4625005021.0,J2V_0205,950.28
4625005021.0,J2E_0017,952.56
4625005021.0,J2E_0447,960.79
4625005021.0,J2E_0643,963.22
4625005021.0,J1_0049,969.99
4625005021.0,J2E_0710,978.23
4625005021.0,J2E_0288,980.98
4625005021.0,J2E_0264,994.23
4625005021.0,J2E_0284,1004.71
4625005021.0,J2E_0289,1016.19
4625005021.0,J2E_0282,1038.84
4625005021.0,J2E_0439,1044.39
4625005021.0,J2E_0040,1049.57
4625005021.0,J2E_0280,1051.67
4625005021.0,J2V_0130,1061.93
4625005021.0,J2E_0561,1062.62
4625005021.0,J2E_0442,1076.43
4625005021.0,J2E_0596,1077.51
4625005021.0,J2E_0131,1095.3
4625005021.0,J2E_0006,1100.5
4625005021.0,J2E_0711,1105.39
4625005021.0,J2E_0009,1110.32
4625005021.0,J1_0012,1113.15
4625005021.0,J2E_0443,1114.29
4625005021.0,J2E_0192,1117.06
4625005021.0,J1_0098,1123.02
4625005021.0,J2E_0709,1127.85
4625005021.0,J2E_0005,1130.98
4625005021.0,J2E_0725,1146.88
4625005021.0,J2E_0181,1157.48
4625005021.0,J2E_0010,1161.61
4625005021.0,J2V_0126,1161.61
4625005021.0,J2E_0022,1164.12
4625005021.0,J2V_0134,1176.84
4625005021.0,J2E_0179,1178.59
4625005021.0,J2E_0440,1198.99
4625005021.0,J2V_0198,1198.99
4625005021.0,J2V_0230,1202.84
4625005021.0,J2E_0569,1207.9
4625005021.0,J2E_0718,1213.88
4625005021.0,J2V_0135,1214.9
4625005021.0,J2E_0719,1229.65
4625005021.0,J2E_0591,1233.6
4625005021.0,J1_0092,1237.24
4625005021.0,J2E_0000,1242.77
4625005021.0,J2E_0708,1250.76
4625005021.0,J2E_0726,1260.18
4625005021.0,J2E_0342,1262.48
4625005021.0,J2E_0727,1266.1
4625005021.0,J2E_0291,1266.22
4625005021.0,J2E_0080,1271.51
4625005021.0,J0_12,1274.22
4625005021.0,J1_0005,1283.05
4625005021.0,J2V_0231,1283.72
4625005021.0,J2E_0603,1293.12
4625005021.0,J2V_0116,1307.95
4625005021.0,J2E_0367,1308.16
4625005021.0,J2E_0523,1337.11
4625005021.0,J2E_0572,1339.69
4625005021.0,J2E_0226,1340.15
4625005021.0,J2E_0551,1342.25
4625005021.0,J2E_0379,1345.45
4625005021.0,J2V_0172,1345.45
4625005021.0,J2E_0049,1348.62
4625005021.0,J2E_0255,1348.95
4625005021.0,J2E_0689,1350.42
4625005021.0,J2V_0213,1352.5
4625005021.0,J2E_0548,1353.85
4625005021.0,J2V_0189,1359.57
4625005021.0,J2E_0608,1363.77
4625005021.0,J1_0000,1364.59
4625005021.0,J2E_0547,1368.24
4625005021.0,J2E_0183,1370.41
4625005021.0,J2E_0707,1379.09
4625005021.0,J2V_0235,1380.17
4625005021.0,J1_0132,1391.92
4625005021.0,J2E_0378,1396.08
4625005021.0,J2V_0117,1402.6
4625005021.0,J1_0116,1403.16
4625005021.0,J2E_0647,1404.89
4625005021.0,J2E_0220,1409.93
4625005021.0,J2V_0166,1415.88
4625005021.0,J2E_0281,1421.38
4625005021.0,J1_0061,1427.44
4625005021.0,J2V_0165,1428.35
4625005021.0,J2V_0163,1433.54
4625005021.0,J2E_0343,1435.96
4625005021.0,J2E_0728,1438.95
4625005021.0,J2E_0182,1444.34
4625005021.0,J2V_0187,1446.02
4625005021.0,J2E_0144,1449.85
4625005021.0,J2E_0623,1452.08
4625005021.0,J2E_0068,1452.89
4625005021.0,J2E_0607,1453.21
4625005021.0,J2E_0221,1456.33
4625005021.0,J2E_0213,1459.77
4625005021.0,J2E_0196,1462.95
4625005021.0,J2V_0114,1467.93
4625005021.0,J1_0045,1468.7
4625005021.0,J1_0056,1468.7
4625005021.0,J2E_0050,1468.7
4625005021.0,J1_0032,1472.1
4625005021.0,J2E_0219,1472.3
4625005021.0,J2E_0235,1476.21
4625005021.0,J2E_0571,1486.71
4625005021.0,J2V_0261,1495.11
4625005021.0,J2E_0278,1496.04
4625005021.0,J1_0003,1499.38
4625005021.0,J2E_0316,1499.38
4625005022.0,J2E_0290,148.03
4625005022.0,J2E_0365,360.66
4625005022.0,J2V_0219,360.66
4625005022.0,J2E_0720,428.08
4625005022.0,J1_0101,430.39
4625005022.0,J1_0140,430.39
4625005022.0,J2V_0227,486.91
4625005022.0,J2E_0155,544.53
4625005022.0,J2E_0721,557.55
4625005022.0,J2E_0446,563.81
4625005022.0,J2V_0202,568.35
4625005022.0,J2E_0366,592.67
4625005022.0,J2E_0714,594.69
4625005022.0,J2E_0014,598.67
4625005022.0,J2E_0618,598.67
4625005022.0,J2V_0191,603.05
4625005022.0,J2E_0724,616.94
4625005022.0,J2E_0712,635.29
4625005022.0,J2E_0177,646.56
4625005022.0,J1_0053,669.74
4625005022.0,J2E_0717,705.42
4625005022.0,J2E_0079,720.87
4625005022.0,J2E_0438,720.87
4625005022.0,J2E_0280,730.96
4625005022.0,J2E_0590,734.89
4625005022.0,J2E_0283,736.58
4625005022.0,J2E_0561,741.91
4625005022.0,J1_0049,751.35
4625005022.0,J1_0091,756.08
4625005022.0,J2E_0319,770.29
4625005022.0,J2E_0586,777.0
4625005022.0,J2E_0018,788.94
4625005022.0,J2V_0210,804.06
4625005022.0,J2E_0716,806.81
4625005022.0,J1_0012,815.16
4625005022.0,J2E_0715,824.26
4625005022.0,J2E_0725,826.17
4625005022.0,J2V_0176,827.64
4625005022.0,J2E_0447,829.14
4625005022.0,J2E_0078,840.73
4625005022.0,J2E_0441,841.99
4625005022.0,J2E_0179,857.89
4625005022.0,J2E_0710,869.57
4625005022.0,J2E_0288,872.32
4625005022.0,J2V_0230,887.93
4625005022.0,J2E_0569,892.99
4625005022.0,J2E_0284,896.06
4625005022.0,J2E_0282,928.94
4625005022.0,J2E_0439,935.74
4625005022.0,J2E_0289,938.64
4625005022.0,J2E_0035,941.92
4625005022.0,J2E_0445,942.01
4625005022.0,J2V_0175,942.01
4625005022.0,J2E_0024,950.47
4625005022.0,J0_12,959.31
4625005022.0,J2V_0231,963.02
4625005022.0,J2E_0007,984.77
4625005022.0,J2E_0444,989.52
4625005022.0,J1_0117,992.27
4625005022.0,J2E_0367,993.24
4625005022.0,J2E_0711,996.74
4625005022.0,J2E_0572,1018.98
4625005022.0,J2E_0709,1019.19
4625005022.0,J2E_0523,1022.2
4625005022.0,J2E_0226,1024.67
4625005022.0,J1_0092,1027.1
4625005022.0,J2E_0049,1027.92
4625005022.0,J2E_0726,1031.73
4625005022.0,J2E_0548,1033.14
4625005022.0,J2E_0727,1037.66
4625005022.0,J2E_0291,1037.78
4625005022.0,J2E_0547,1047.53
4625005022.0,J1_0000,1049.1
4625005022.0,J2E_0180,1051.45
4625005022.0,J2E_0643,1051.89
4625005022.0,J2E_0080,1061.37
4625005022.0,J2V_0235,1065.26
4625005022.0,J2E_0442,1066.09
4625005022.0,J2E_0220,1089.23
4625005022.0,J0_00,1101.27
4625005022.0,J2E_0718,1105.22
4625005022.0,J1_0061,1111.96
4625005022.0,J2E_0343,1115.25
4625005022.0,J0_09,1118.07
4625005022.0,J2E_0719,1121.0
4625005022.0,J2E_0440,1121.44
4625005022.0,J2V_0198,1121.44
4625005022.0,J2E_0182,1123.63
4625005022.0,J2E_0591,1123.71
4625005022.0,J2E_0274,1129.81
4625005022.0,J2E_0144,1134.37
4625005022.0,J1_0132,1140.61
4625005022.0,J2E_0708,1140.87
4625005022.0,J2E_0213,1144.28
4625005022.0,J1_0032,1151.22
4625005022.0,J2E_0608,1153.63
4625005022.0,J2E_0235,1160.73
4625005022.0,J2E_0703,1167.21
4625005022.0,J2E_0701,1169.5
4625005022.0,J2V_0261,1174.41
4625005022.0,J2E_0132,1174.52
4625005022.0,J1_0051,1181.92
4625005022.0,J2E_0603,1183.23
4625005022.0,J1_0003,1183.9
4625005022.0,J2E_0316,1183.9
4625005022.0,J2E_0503,1187.72
4625005022.0,J2E_0555,1190.6
4625005022.0,J1_0004,1191.26
4625005022.0,J2E_0334,1191.26
4625005022.0,J2E_0219,1191.34
4625005022.0,J2V_0145,1192.39
4625005022.0,J2V_0205,1196.34
4625005022.0,J2E_0044,1196.78
4625005022.0,J2E_0214,1207.67
4625005022.0,J2E_0322,1209.2
4625005022.0,J2E_0520,1209.82
4625005022.0,J2E_0043,1210.88
4625005022.0,J2E_0230,1215.74
4625005022.0,J2E_0564,1215.74
4625005022.0,J2E_0017,1219.91
4625005022.0,J2E_0264,1225.78
4625005022.0,J2E_0215,1229.56
4625005022.0,J2E_0602,1231.37
4625005022.0,J2E_0607,1243.07
4625005022.0,J2E_0231,1248.83
4625005022.0,J2E_0329,1250.44
4625005022.0,J2E_0443,1254.41
4625005022.0,J2E_0046,1265.02
4625005022.0,J2E_0314,1265.02
4625005022.0,J2E_0707,1269.2
4625005022.0,J1_0138,1272.83
4625005022.0,J2E_0106,1273.85
4625005022.0,J2E_0108,1274.26
4625005022.0,J2V_0189,1282.03
4625005022.0,J2E_0023,1284.61
4625005022.0,J2E_0551,1288.13
4625005022.0,J2E_0546,1288.31
4625005022.0,J2E_0131,1289.59
4625005022.0,J2E_0101,1289.94
4625005022.0,J2E_0779,1289.94
4625005022.0,J1_0098,1291.45
4625005022.0,J1_0062,1292.27
4625005022.0,J2E_0560,1292.27
4625005022.0,J1_0116,1293.26
4625005022.0,J2E_0100,1300.82
4625005022.0,J2E_0702,1304.12
4625005022.0,J2E_0003,1306.28
4625005022.0,J2E_0281,1311.49
4625005022.0,J2E_0216,1313.08
4625005022.0,J2E_0782,1317.59
4625005022.0,J2E_0229,1324.6
4625005022.0,J2E_0325,1329.07
4625005022.0,J2E_0321,1331.67
4625005022.0,J2E_0624,1335.46
4625005022.0,J2E_0105,1336.13
4625005022.0,J2E_0217,1342.02
4625005022.0,J2E_0041,1342.35
4625005022.0,J2E_0104,1349.58
4625005022.0,J2E_0154,1357.79
4625005022.0,J2E_0045,1361.89
4625005022.0,J2E_0040,1368.81
4625005022.0,J2E_0543,1374.28
4625005022.0,J1_0046,1375.42
4625005022.0,J2E_0324,1375.42
4625005022.0,J1_0006,1387.44
4625005022.0,J2V_0285,1388.86
4625005022.0,J2E_0542,1393.62
4625005022.0,J1_0096,1393.76
4625005022.0,J2E_0565,1394.39
4625005022.0,J2E_0541,1400.72
4625005022.0,J2E_0163,1401.64
4625005022.0,J2E_0286,1405.51
4625005022.0,J1_0009,1409.08
4625005022.0,J2E_0315,1409.08
4625005022.0,J2E_0540,1409.08
4625005022.0,J2E_0183,1414.63
4625005022.0,J2E_0323,1427.7
4625005022.0,J2E_0221,1429.99
4625005022.0,J2V_0130,1433.81
4625005022.0,J1_0086,1434.47
4625005022.0,J2E_0042,1448.43
4625005022.0,J2E_0596,1449.39
4625005022.0,J1_0064,1461.09
4625005022.0,J2E_0192,1462.42
4625005022.0,J2V_0163,1464.16
4625005022.0,J1_0016,1465.14
4625005022.0,J2E_0052,1466.4
4625005022.0,J2E_0107,1467.43
4625005022.0,J1_0018,1469.4
4625005022.0,J2E_0208,1469.58
4625005022.0,J2E_0006,1472.38
4625005022.0,J2E_0501,1472.54
4625005022.0,J2V_0187,1476.65
4625005022.0,J2V_0213,1477.06
4625005022.0,J2E_0342,1477.42
4625005022.0,J2E_0780,1479.45
4625005022.0,J2E_0009,1482.2
4625005022.0,J2E_0544,1485.4
4625005022.0,J2E_0623,1496.3
4625005022.0,J2V_0166,1497.75
4625005025.0,J1_0053,112.9
4625005025.0,J2V_0210,210.94
4625005025.0,J2E_0447,245.72
4625005025.0,J2E_0319,292.81
4625005025.0,J1_0091,326.52
4625005025.0,J2V_0202,329.05
4625005025.0,J2E_0724,358.24
4625005025.0,J2E_0643,433.34
4625005025.0,J1_0012,472.0
4625005025.0,J1_0101,482.85
4625005025.0,J1_0140,482.85
4625005025.0,J2V_0230,561.69
4625005025.0,J2E_0569,566.75
4625005025.0,J0_12,633.07
4625005025.0,J2V_0205,663.49
4625005025.0,J2E_0367,667.01
4625005025.0,J2E_0264,692.93
4625005025.0,J2E_0523,695.96
4625005025.0,J2E_0226,706.34
4625005025.0,J2E_0548,729.58
4625005025.0,J1_0000,730.77
4625005025.0,J2V_0235,739.02
4625005025.0,J2E_0551,757.51
4625005025.0,J2E_0179,767.29
4625005025.0,J2E_0290,777.99
4625005025.0,J1_0061,793.63
4625005025.0,J2E_0183,796.08
4625005025.0,J2E_0049,796.14
4625005025.0,J2E_0144,816.03
4625005025.0,J2E_0547,824.87
4625005025.0,J2E_0213,825.95
4625005025.0,J2E_0572,825.97
4625005025.0,J2V_0227,832.66
4625005025.0,J2E_0235,842.4
4625005025.0,J2E_0220,856.51
4625005025.0,J2V_0213,858.51
4625005025.0,J2E_0342,858.87
4625005025.0,J2E_0274,862.75
4625005025.0,J1_0003,865.57
4625005025.0,J2E_0316,865.57
4625005025.0,J2E_0503,869.39
4625005025.0,J2E_0219,871.17
4625005025.0,J2E_0365,872.07
4625005025.0,J2V_0219,872.07
4625005025.0,J2V_0231,872.42
4625005025.0,J2E_0623,877.75
4625005025.0,J2E_0044,878.44
4625005025.0,J2E_0280,879.23
4625005025.0,J2E_0221,882.0
4625005025.0,J2E_0343,883.47
4625005025.0,J2E_0182,884.06
4625005025.0,J2E_0214,889.34
4625005025.0,J2E_0322,890.87
4625005025.0,J2E_0043,892.55
4625005025.0,J1_0045,894.37
4625005025.0,J1_0056,894.37
4625005025.0,J2E_0050,894.37
4625005025.0,J2E_0230,897.41
4625005025.0,J2E_0564,897.41
4625005025.0,J2E_0215,911.23
4625005025.0,J2E_0571,917.17
4625005025.0,J2E_0329,932.11
4625005025.0,J2E_0206,932.9
4625005025.0,J2E_0544,937.42
4625005025.0,J1_0074,938.48
4625005025.0,J1_0051,942.36
4625005025.0,J2E_0046,946.69
4625005025.0,J2E_0314,946.69
4625005025.0,J2E_0543,948.49
4625005025.0,J1_0004,951.69
4625005025.0,J2E_0334,951.69
4625005025.0,J2E_0231,962.04
4625005025.0,J2E_0366,970.06
4625005025.0,J2E_0520,970.25
4625005025.0,J2E_0101,971.61
4625005025.0,J2E_0779,971.61
4625005025.0,J1_0062,973.93
4625005025.0,J2E_0560,973.93
4625005025.0,J2E_0100,982.49
4625005025.0,J2E_0003,987.95
4625005025.0,J2E_0216,994.75
4625005025.0,J2E_0035,994.79
4625005025.0,J2V_0191,1000.65
4625005025.0,J2E_0446,1001.15
4625005025.0,J2E_0558,1003.76
4625005025.0,J2E_0325,1010.74
4625005025.0,J2E_0321,1013.34
4625005025.0,J2E_0725,1014.88
4625005025.0,J2V_0261,1020.09
4625005025.0,J2E_0217,1023.68
4625005025.0,J2E_0106,1034.28
4625005025.0,J2E_0720,1038.81
4625005025.0,J2E_0154,1039.45
4625005025.0,J2E_0108,1041.47
4625005025.0,J2E_0782,1053.02
4625005025.0,J2E_0546,1056.53
4625005025.0,J2E_0561,1067.91
4625005025.0,J2E_0045,1068.35
4625005025.0,J1_0006,1069.11
4625005025.0,J2E_0565,1076.06
4625005025.0,J1_0005,1085.67
4625005025.0,J2E_0341,1090.48
