cod_ine,suhi_2023,suhi_2024,suhi_2025
4625011004,6.18552151767985,4.282943238524373,4.806438273703239
4625011005,5.427973799299263,3.5154968823838724,4.19356974456484
4625011006,4.699831235890341,3.006393101879558,3.4030062821792324
4625011008,5.444833994636938,3.1530176312086424,4.00094867646395
4625011009,4.887478038645359,3.063212269598372,3.913460516717745
4625011011,4.905296501478097,2.7468756996761634,3.479429376145228
4625011012,5.113386657615102,3.5921772326322383,4.309748491128705
4625011015,4.78045987944916,2.7492494183958955,3.17653647242931
4625011017,5.925644857469489,3.913972102146549,4.754584058019961
4625011019,5.5899790452939095,3.9101127796053032,4.970838866761176
4625011021,5.67587825113226,3.3173013485375993,4.322972081893939
4625011022,5.750960377178281,3.69767116123269,4.306793312553738
4625011024,5.3112379136424686,3.6240548503186325,4.163360834453224
4625011026,5.705637586048193,3.5963546062680427,4.350038320353668
4625011028,5.482068515669538,3.2087167764118276,3.948570637352416
4625011030,5.1182810934321505,3.0832080635924215,3.8169050670336815
4625011031,4.7108020711727345,2.761524587567227,3.7544370470765913
4625011032,6.132285073233908,4.176190453253395,5.136840326143817
4625011033,3.633071799618688,2.871839858102603,3.51986984144516
4625011034,4.8248574106535225,2.931041220911998,3.375943253845678
4625011035,5.013905682969336,3.2885741083434676,3.5466582705335616
4625011036,5.223574729887864,4.239640007434228,3.8401785246274915
4625011037,4.841762219651991,3.3009028585230085,4.081604797061641
4625011038,4.742281651709953,3.3285989271244514,3.7841535404116344
4625011039,5.263455771773197,2.479844426957763,3.8482148843440287
4625011040,3.8484801289662998,2.8017985756330477,3.6709994446244116
4625011041,4.188227160761629,2.5712350007705735,3.2805444353649973
4625011042,4.667049643304376,2.4055306135304764,3.4017466615400322
4625011044,4.921239610009604,3.9898827011300373,5.037251255447828
4625011045,5.16365381130335,4.241343338582819,4.932663840103906
4625011046,4.451417788390045,3.1173061918614593,4.2548087110909005
4625011047,4.110689653107223,3.171975179945911,3.865968988710116
4625011048,4.050178506551161,2.9753497181027777,4.092387619076345
4625011050,3.876173354665037,2.1154959054024705,3.4268285735670805
4625011051,2.9626196860273835,1.851952501418119,2.5165805655916365
4625011052,3.9030042502131104,2.6776594875639677,3.713969115004855
4625011053,4.632140405381545,2.7444345174586764,4.157219819597972
4625011054,5.388596779744278,3.2986114487219043,4.112781361359164
4625011055,4.937212589878647,3.5311309608898496,3.9053081089454253
4625012001,4.836362674022886,5.045351742503683,4.757021971161342
4625012002,4.2126780868133915,4.290868973956564,4.371406709654206
4625012003,4.783991292409991,4.690892808514931,4.670489862677312
4625012006,5.229778050746927,5.357092034715898,5.131740937105363
4625012008,4.7008244437794335,4.192737775162099,4.691480756190216
4625012009,4.291960830670093,4.229805616510687,4.358231409895674
4625012010,2.6277748719458964,1.977871374722033,2.5861615515297687
4625012011,3.8221832502497692,3.867692969043813,3.577582829637966
4625012012,4.291598560457317,4.023821793293595,4.274799962284906
4625012013,5.41932944337946,5.011951333695735,5.364291661398523
4625012014,4.517018752430084,3.999774933680055,4.198173540221479
4625012015,5.511614335142734,4.689528652200548,5.282422648559099
4625012016,5.011974336165733,3.7168749727287347,4.4593441142746775
4625012018,4.814449295792315,4.56505530332059,4.723839981471659
4625012019,5.410583542570142,5.568038528839511,5.099311620780034
4625012020,5.569383409911766,6.134288477466311,5.719236045681227
4625012021,4.458362237551711,4.564045339384657,4.725764786906564
4625012023,4.21580392902049,4.848107192427425,4.194838322541392
4625012024,5.274492835368976,5.214472500775066,5.537974971538222
4625012025,3.292614928420923,3.7223322231056977,3.383972097714543
4625012026,3.2931559047977523,2.7990548734605394,3.3463404906692173
4625012027,3.7045500465307146,2.8877079315960286,3.4099221540413382
4625012028,5.087867926211647,4.393862836914922,4.991371981564788
4625012029,4.04048588205308,3.460843080209395,4.078986006396297
4625012030,5.281322369079357,4.2754310024074815,5.151890678925494
4625012031,5.207485892876087,4.06224193674968,4.932320912545797
4625012032,5.2208047901937364,3.5227406336691702,4.097242439471687
4625012033,5.296736991550806,3.504234306149424,4.5886248172128585
4625012034,4.217010919883366,4.793143803498691,4.561154008865576
4625012035,3.880821406315888,4.509551997699319,4.3090017176507205
4625012036,4.183188480463512,4.433048143826646,4.800242330358143
4625012037,2.1090894453183537,3.0898974119639817,2.638598362752867
4625012038,4.70598182254993,3.2921802478312245,4.564104054736412
4625012039,5.134901485435223,3.9345905956485407,4.847714264451693
4625012040,3.388448022886864,3.6463633360282897,3.257606560924852
4625012041,1.7988726777860033,1.0690332599906915,2.1027162218659687
4625012042,4.2295365303733465,2.0209241810184126,3.1074202731948053
4625012043,4.808774352082699,3.3612064677281808,4.516500148270119
4625012044,4.351244177440075,4.224846520181063,4.15495828778245
4625012045,3.4279606517676577,1.1669650757918948,2.220892106234771
4625012046,1.9757993977509656,0.6055965848057687,2.009423951580599
4625012047,3.9764670723925577,4.314193680317217,4.363083859683117
4625012048,3.297722193314022,1.6314802640725667,2.5861790182330457
4625013001,4.530791535514881,3.462500886101509,4.409234740947945
4625013002,4.8029095392931795,3.5361092477830494,4.835326130796352
4625013003,3.761123634073474,2.638686798141983,3.4432880514977704
4625013004,2.500898318729628,1.855291788909535,2.2013860250219683
4625013005,3.8199472128632856,2.5703753816890336,3.1429965722987308
4625013007,4.720812739466043,4.5894238058990995,4.388934645133007
4625013008,3.796280019830871,4.222813172406671,3.431189114856055
4625013009,4.234677542027984,4.415937457594941,3.8590916078366475
4625013010,4.072045484702635,3.291438646108949,3.7846519165403603
4625013011,2.9840343881182863,3.209629949059145,2.6024162827814683
4625013012,2.9878728433695945,3.558697272444083,2.703466966485064
4625013013,3.5043884085515553,2.631742239018888,3.186772199989682
4625013014,2.2876818544268596,1.5267524094350906,2.0450421452423964
4625013015,2.703166835321892,2.5446606738442505,2.4612140293606632
4625013016,4.524474194799909,3.8788036941497355,4.318951926686983
4625013017,3.7265254427610786,3.5632224169804574,3.6412732395478566
4625013019,4.621898193703424,5.12910881596287,4.67300331326196
4625013020,3.720008939484335,4.180072908196637,3.6724811335143936
4625013021,3.2891624372480637,3.7194417086418032,3.093695299465221
4625013022,3.741420468822195,4.209666212053995,3.6470870117871867
4625013023,4.054855860172688,2.721193205783895,3.3206297019400965
4625013024,4.474268647569149,3.453978828218413,3.9855001581194696
4625013025,4.265166083068875,3.0475719933279963,3.9553918605189367
4625013026,3.4470843945491816,4.145807440609601,3.0997974278503935
4625013027,2.470232469585042,1.8360000481978556,2.283232981875274
4625013028,3.3465556183306524,3.3798465987380655,3.1045186662023143
4625013029,3.9144455476969693,3.9651448973172263,3.5567557219018533
