cod_ine,ndvi_medio_2023,ndvi_medio_2024,ndvi_medio_2025
4625012048,0.24359290689020857,0.23893724707605,0.2429177918075165
4625013001,0.19177673668903517,0.17188872728027246,0.19023665824688504
4625013002,0.13685335064660728,0.12487420866151164,0.13840486281183978
4625013003,0.2233566481132021,0.2115369894146578,0.228724334995271
4625013004,0.239475861088608,0.2345653333249789,0.2397502081737848
4625013005,0.21016776934125103,0.2040715540718344,0.20998290194002037
4625013007,0.16145217693685554,0.1534581616791565,0.16184234614132298
4625013008,0.21192098577454482,0.20721625450796446,0.20321629925524598
4625013009,0.2205773838713871,0.21587101051438726,0.2208680521037359
4625013010,0.17278609757649424,0.17251517007049938,0.1744312553011982
4625013011,0.2540189974149599,0.26634691593901344,0.27337925136535524
4625013012,0.2416904896013165,0.23025414628355947,0.2425235629697743
4625013013,0.2423929954370899,0.23815990164431275,0.24186740401478513
4625013014,0.26079979558894983,0.2632096372852655,0.2619159245789233
4625013015,0.2642517692200224,0.24544218335601997,0.2590569718204541
4625013016,0.1346589318446003,0.12774490738400035,0.13115231426654636
4625013017,0.1571903745668809,0.15386691643066008,0.16374326002701048
4625013019,0.12372054081563458,0.1157161965952574,0.12190032959181309
4625013020,0.19501740750747734,0.18607470784866173,0.1914359247280444
4625013021,0.21895986402363105,0.21938685508495348,0.2195186858981957
4625013022,0.19346952972592463,0.18411959946196182,0.19336113503691277
4625013023,0.21986523798961352,0.2139771200293632,0.2245318128028629
4625013024,0.19710152825618435,0.19175229213056746,0.2027514224845393
4625013025,0.26159221826971996,0.250441643628527,0.26360178817721003
4625013026,0.21840656922790366,0.21152003872976263,0.2163066164815687
4625013027,0.23392196016308947,0.24232294251533273,0.24029196623161483
4625013028,0.22600060399843133,0.22085402337885268,0.22231156176900463
4625013029,0.2274077676609258,0.21525909569827006,0.2257010911363826
4625013030,0.19847522922400251,0.19401893896922498,0.20586914973842813
4625014001,0.24573251327811085,0.2480448613939298,0.2593329189161257
4625014002,0.14315601298901431,0.13803939002222573,0.14663184382194866
4625014004,0.21146455332709638,0.2045371803337706,0.21479984829784426
4625014005,0.24793210300824875,0.24056370458970008,0.26186478000879126
4625014006,0.10847664046609745,0.10447052277129994,0.11029216253541536
4625014007,0.12830829772693053,0.12109961300910344,0.1263498028908226
4625014008,0.14171947439434887,0.13720790746916248,0.14359061912366947
4625014009,0.14883132293134063,0.14519712085722616,0.15066192375147275
4625014010,0.15992211169509424,0.15425642676180065,0.15929063249866174
4625014012,0.15960367346935614,0.1520203181947004,0.15674368284243367
4625014013,0.1391248916709622,0.12881866307375864,0.14253288323967614
4625014014,0.16746096209822758,0.15416440907359388,0.16492460407886048
4625014015,0.16032171973923326,0.15151054959465374,0.16446119814542154
4625014016,0.13834078002744707,0.1292322785230723,0.14217899636315176
4625014018,0.17501222815217676,0.16570505413289607,0.18027754403030355
4625014019,0.24811153612981404,0.25168009872647124,0.26561829405466025
4625014020,0.34161978549347805,0.34562005885908154,0.331582929871246
4625014021,0.20679471294420487,0.19839440085199436,0.20712235638441776
4625014022,0.1598423783247781,0.15358035849210336,0.16075569381867727
4625014023,0.20871334729083166,0.19304989578288861,0.21814345114356207
4625014024,0.24248374710574705,0.24200622921616358,0.2468809482373843
4625015001,0.12314870940793422,0.11793085340265037,0.12143036595814974
4625015002,0.13262126979162472,0.12473995560915802,0.1337101780091103
4625015003,0.20252004507196122,0.19419102943586677,0.2041921762963205
4625015004,0.16615750613620942,0.15579965826744013,0.16569390676837062
4625015005,0.12418934683970796,0.12566000520215803,0.13150278798729453
4625015006,0.15566833317299553,0.15671312544037014,0.1594605947521431
4625015007,0.12110647988809467,0.11959520088590299,0.12323096722609994
4625015008,0.18736335934764262,0.18758603955551098,0.19080946001556778
4625015010,0.14039002788829466,0.13285903480905584,0.14126499537472384
4625015011,0.1084139372854185,0.10551161095936451,0.10856606631594229
4625015012,0.14840319700770466,0.13815128447768985,0.14553164717665848
4625015013,0.1996660933754418,0.1984333796512352,0.19081290550291533
4625015014,0.14484516955368265,0.13733815570080699,0.14662155519692519
4625015015,0.13221199827882973,0.1240972043964278,0.12953669218170466
4625015016,0.18994926000707962,0.18595646566378105,0.19385277072920365
4625015017,0.20757443678550863,0.20688302336772346,0.2125146276869121
4625015018,0.20305760576565982,0.18516142704966315,0.2077767987209369
4625015019,0.18224060968986133,0.17141960257117358,0.17637232127938438
4625015020,0.1570904124520456,0.14592955372928523,0.15762461356628277
4625015021,0.18408316727699056,0.17151631566793046,0.1825267121202033
4625015022,0.12663259928762988,0.1238634747016339,0.13179982260775613
4625015023,0.13963420985657377,0.13834479373804262,0.15755569479950082
4625015024,0.13814952164859162,0.13178830265326236,0.14043307016049558
4625015025,0.1113135059451411,0.10892689885813353,0.11551882404349263
4625015026,0.14222625310305143,0.13968837008811377,0.14768037075380475
4625015027,0.15242014025935094,0.14520622307764094,0.1517317689159306
4625015028,0.19761610595024318,0.18085137921345873,0.1937568729887112
4625015029,0.23297967388192375,0.22301702194376224,0.23004363364047772
4625015030,0.14838908542084583,0.14823269364517105,0.1492714569151045
4625015031,0.23860886959098787,0.23519281251563384,0.25938482750827235
4625015032,0.13120438937047935,0.12450427246559127,0.12792933750403324
4625015033,0.3451072052675238,0.3284609728001207,0.3470064243022288
4625015034,0.2734511801675602,0.25486284775422136,0.2831866072094061
4625015035,0.24617100981479578,0.23350555792795075,0.2493656300740413
4625015036,0.14393909787764297,0.14412518869510904,0.14385141202960702
4625015037,0.31630005454853716,0.28876373451834386,0.3086557570244106
4625015038,0.2898929481932052,0.3431942784495826,0.2679575210431349
4625015039,0.24240820282904182,0.2616313783127994,0.2494302925016292
4625015040,0.29276129784454386,0.2765949168966345,0.2994468722519181
4625016001,0.13844244760764166,0.13008337214216179,0.13726885585587567
4625016002,0.13771849330144734,0.1347664411645504,0.13415871334616705
4625016003,0.14008790884386363,0.13238484361914238,0.14033327332638865
4625016004,0.11411112526239525,0.11051977602405438,0.11835795019438669
4625016005,0.16700067961533474,0.15255775016121922,0.16256871297442685
4625016006,0.12316984203707368,0.11849672305789309,0.12451184114174738
4625016008,0.1534543960596479,0.14672194456509519,0.15932940220961936
4625016009,0.14872771652031566,0.14234339980689667,0.16017041753482048
4625016010,0.1750524156638976,0.1627564912822288,0.18060490055824857
4625016011,0.15141776427963533,0.14622708213198282,0.15501370657973662
4625016012,0.1463777178817005,0.14136429440357978,0.14957691243389593
4625016013,0.1454664387365853,0.13640265631421916,0.1449662687587187
4625016014,0.16193203254782668,0.1569503975317193,0.16598706118250275
4625016015,0.17354850080678563,0.16541674622562905,0.17557125540966742
4625016016,0.1423189277192275,0.12923876612797205,0.13591633837952147
4625016017,0.22854333443846897,0.2240190689748342,0.23455095614347812
4625016018,0.1545741905206176,0.1509963644223161,0.15542396274785428
4625016019,0.18265314142790728,0.16731501104725915,0.17769727030465737
4625016020,0.2017766952966305,0.18368980584207256,0.19040499765929872
4625016021,0.330562801039558,0.33387940772892377,0.3265573392103034
4625016022,0.24859809547968678,0.23619928852584937,0.24741539309977428
4625016023,0.24638748268513938,0.22752550286677473,0.2731219495784189
4625016024,0.1645064989250402,0.16155476110214542,0.17235064088606358
4625016025,0.16269199794480496,0.1510898509502965,0.1685851857107949
4625016026,0.1416120806835332,0.1321684494549791,0.14403851275808038
4625016027,0.21852422740632205,0.2035060474913407,0.22142306035944256
4625016028,0.2520621736033263,0.23740075004154637,0.24458759909804004
4625016029,0.25760863592275274,0.24316988136207585,0.26314893352450813
4625016030,0.21844301175576586,0.20595184386002338,0.21340188623433887
4625016031,0.21162004250914662,0.19876906356024968,0.19602663010300872
4625016032,0.2622024844163517,0.24900719993648895,0.26895364681102607
4625016033,0.2833006474718411,0.27047804690482585,0.2801059894464715
4625017001,0.4713431436839852,0.46202635901480776,0.4890844292793415
4625017002,0.30957330341996314,0.30851097348733236,0.2999416079259649
4625017003,0.36343684985080776,0.362369635811923,0.35323106464330395
4625017006,0.3127172436323384,0.30479090846791385,0.31962539788451666
4625017007,0.284086405937852,0.28136945574010447,0.3033946751883315
4625017008,0.3846954050632297,0.352648313854766,0.3764935779304592
4625018001,0.15217861156304954,0.14267731807362025,0.15370057423386604
4625018002,0.18580714538730608,0.1717664764819519,0.18169359832128532
4625018003,0.15656729775382355,0.14658946649443663,0.15857904328134842
4625018004,0.2440517434213225,0.20890140528532755,0.22999738632916375
4625018005,0.22319981856804055,0.2099475763387848,0.23060644451266124
4625018006,0.1867847271447016,0.17655404476379946,0.1860383806052442
4625018007,0.14061704821388674,0.127911550966496,0.13910685564326553
4625018008,0.2514215400858021,0.2198121972089922,0.24563761073966892
4625018009,0.18320224457663667,0.16795681054164593,0.18452047878787273
4625018010,0.19808851674826122,0.17606248445103426,0.19830735116699807
4625019001,0.2197646717864419,0.21241049636253537,0.2095708756721131
4625019002,0.281763889186554,0.28308112648554346,0.27872819347491407
4625019003,0.2380234611878293,0.24961999402946222,0.2414865768031438
4625019004,0.1954139501693197,0.18152648069883828,0.19717901929849865
4625019005,0.3156049680729744,0.31069995385219357,0.3131892431991661
4625019006,0.2254863428851033,0.19398900746161488,0.19642860470551265
4625019007,0.5561278344957533,0.5984754312306155,0.5564923152324036
4625019008,0.49384629344448344,0.448854504255037,0.47389031351498023
4625019009,0.12295515505906786,0.029943732996665386,0.12606996474819784
4625019011,0.2789375412203043,0.27439117180026035,0.2515077699981061
4625019012,0.3362820654646837,0.2852081540851687,0.29846767368916705
4625019013,0.21627637951267767,0.20631352246988566,0.2247956531587932
4625019014,0.2583171680259558,0.23114506031234427,0.21979741022701046
4625019015,0.19054474640713412,0.16977668431729764,0.17059815401188166
4625019016,0.49539202185935544,0.5230291475995117,0.5091003870653041
